id, text, label
sp_17-10,So it's kind of obvious,0
sp_17-10,And ten percent of mainland students they come from all of the all of the mainland China,0
sp_17-10,And they all come from Hong Kong,0
sp_17-10,After all the local students eighty percent of the university is local student for undergraduate,0
sp_17-10,It's the percentage,0
sp_17-10,And they are very good at academic performing and they're really excellent students,0
sp_17-10,And also part of the reason is that the mainland students come here is like from the top of students in each province or cities,0
sp_17-10,And in the daily life the in the daily life the habits or the thinking patterns are similar among mainland students,0
sp_17-10,That's why the first bunch of friends that I met in UST that's where it's come from so,0
sp_17-10,And we have like about two weeks orientation,0
sp_17-10,And they arrange us an orientation thing and the we for the all the freshmen in mainland freshman in UST they organize us into ten different groups,0
sp_17-10,But because that the first thing is when we came to UST we have a mainland student scholar societies,0
sp_17-10,I will not have some kind of discrimations against them,0
sp_17-10,I treat mainland students I treat local students I treat international students equally,0
sp_17-09,I thought I would prefer I choose a major that I can I have the opportunity to change into other areas have the potential to do that,0
sp_17-09,So it's kind of the people that that the society needs right now,0
sp_17-09,It's basically like if you choose a major as math major or computer science major you if you work hard for yourself it's kind of it's like you are certainly can be employed and have a future,0
sp_17-09,The second one is computer science,0
sp_17-09,The first one is mathematics,0
sp_17-09,And the reason why I choose my major is I think in my point of view as well as many of my friends and some professor I met it's like there are two majors that is the most general majors in nowadays,0
sp_17-09,And UST is top university in Hong Kong so I think that's okay,0
sp_17-09,But if you come to Hong Kong like Hong Kong university or HKUST you only need to take the gao kao and the if you have enough points you can come here to take an interview,0
sp_17-09,And you need to have extra time to prepare for it,0
sp_17-09,The university entrance exam is if you want to go to United States you need to take SAT and you need to take TOEFL,0
sp_17-09,And another reason I choose Hong Kong instead of other countries like United States or Europe is the gao kao system in mainland China,0
sp_17-09,And for myself because I grew up at university and I kind of know how the system works I don't like that kind of academic atmosphere so I choose to come here,0
sp_17-09,And they know exactly how the high level education in mainland works,0
sp_17-09,And the reason why I choose UST is that like I said before my parents are professors in mainland universities,0
sp_17-09,And things works well for now,0
sp_17-09,So actually it works out not very well and after that I gained to realise it and I talked to my friends talked to my advisors and helped me to learn how to do that,0
sp_17-09,I think that's the only challenge that I faced when I come to UST,0
sp_17-09,Actually I think when I came to UST the most thing I need to adapt to is you need to manage your time very well,0
sp_17-08,And so the workload for the final exam is not as much as the previous one that I used to have like six or seven finals in my year two and year three studies so yeah,0
sp_17-08,I only need to fulfill the twelve credits minimum requirement for the university,0
sp_17-08,And for the final exams because I only have like three final exams because it's final year and I have taken all the courses,0
sp_17-08,And the I need to coordinate with my group member because it's a group project and I need to coordinate their times and we get I think we get it done by the deadline,0
sp_17-08,But I think it's okay though time is is quite enough,0
sp_17-08,That's basically the all of it,0
sp_17-08,And also I got project to report deadline at this Friday,0
sp_17-08,For now is the is exam period is coming and study break is ending and the the most concern is the final exams of course,0
sp_17-07,And right now I just do my things and see what is goes,0
sp_17-07,So that's basically my plan for now,0
sp_17-07,I want a more stable job for my future life,0
sp_17-07,So that's the reason I want to pursue a higher degree,0
sp_17-07,But this kind of work it's basically depends on the general situation of the market,0
sp_17-07,Actual reason is that if I work now as an undergraduate student maybe I'm lucky or I'm good enough I can get good salaries,0
sp_17-07,And or maybe be a research assistant,0
sp_17-07,So actually I'm working on some project with professor and to see whether it turns out if it works out then maybe I'd be able to continue my MPhil study with her,0
sp_17-07,For my case I already have job offers at analyst in an insurance company,0
sp_17-06,So it's just to broaden my knowledge,0
sp_17-06,So that's the reason why I take courses from these aspects,0
sp_17-06,And if you want to apply mathematics in financial areas you need to have a basic understanding of how the business works,0
sp_17-06,It's more like the for mathematics you require computer science to to do that,0
sp_17-06,If you are major in one subject you complete all the courses about that area learn a lot of stuff about that and then you can perform well in the future careers,0
sp_17-06,The reason I do that is that it's nowadays it's not like you know old times like our parents' time,0
sp_17-06,So I basically I take many kinds of courses,0
sp_17-06,And I minor in business but I'm also very interested in computer science,0
sp_17-06,Major in statistic and financial mathematics,0
sp_17-06,Oh I am a math major student,0
sp_17-06,For courses I have taken since I am final year student and I have already finished my major requirement like last semester,0
sp_17-05,And I treat cooking as a kind of art instead of just food itself,0
sp_17-05,It's really fun yeah,0
sp_17-05,And I think that if you like food cooking food for yourself is and for others is a very interesting thing because you can make some adjustments to what you like and just cook it,0
sp_17-05,And I got first place for one time and second place for two times so yeah,0
sp_17-05,I even have take take part in some cooking competition in UST is held by Chinese food society,0
sp_17-05,And for myself I love cooking for myself,0
sp_17-05,So I so it has a variety of different ways of cooking it as well as the materials that you use for it,0
sp_17-05,And the second reason is that the traditional Chinese food has a large variety of different types mostly based on different regions,0
sp_17-05,And it's very natural to like it,0
sp_17-05,One reason is that I born in mainland China and of course I have taste this is my habit of taste,0
sp_17-05,I like to try new food from everywhere in the world but I like traditional Chinese food the best,0
sp_17-05,For food I have various interests of food,0
sp_17-04,So it's something I really like to do,0
sp_17-04,And you can talk to them while playing and after that,0
sp_17-04,And the I think tennis is my favorite because it's it's a sports that you can relax yourself you can let your stress out by hitting the ball and you can also have fun with your friends,0
sp_17-04,Such as tennis or playing computer games or go out with my friends to watch some movies or have some delicious food,0
sp_17-04,In my leisure time I have many hobbies,0
sp_17-03,So both cities have different characteristics and I like them both,0
sp_17-03,It's almost like twice what you have to pay in order to live,0
sp_17-03,But the the cost of living is really high in Hong Kong comparing to Wuhan,0
sp_17-03,Although compared to Wuhan Hong Kong has a relatively good environment situation,0
sp_17-03,And so because of the business model and the so the atmosphere of the city is quite different,0
sp_17-03,But in Wuhan it also includes some construction business,0
sp_17-03,The first thing is that in Hong Kong it's it's a more the most business in Hong Kong is services or financial or something like that,0
sp_17-03,And compared to Hong Kong actually it's a very two cities that are different in many aspects,0
sp_17-03,And it has a lot of place of interest as well as many delicious food which I like the most,0
sp_17-03,And Wuhan is very famous it's a very old city actually but it used to call Wuchan in history,0
sp_17-03,It's a rather big city,0
sp_17-03,My hometown is Wuhan it's in the central part of China,0
sp_17-02,And well it's a good time,0
sp_17-02,And we enjoyed the local customs of theirs,0
sp_17-02,And we also went to Osaka which is at the central part of Japan and we enjoyed good food,0
sp_17-02,We the the reason we went there is because I we heard that the snow view there is very beautiful and we can have some hot tubs or something like that,0
sp_17-02,And we went we went to a lot of places in the north part of Japan,0
sp_17-02,Okay in last December I went to Japan for vacation,0
sp_17-01,That's the reason why I like it,0
sp_17-01,And also some moral questions on surveillance government control or something like that,0
sp_17-01,And I think it's quite educational and it's also in the big picture it's it it's it inspires us to think about the future of artificial intelligence and what impact it may have on us,0
sp_17-01,And it's not only a crime movie or an artificial intelligence movie it also talks about many aspects about what problems we may encounter in our daily lives and the potential danger that that we see in some scenarios,0
sp_17-01,It's mainly talk about a very rich billionaire who is also computer scientist has views on artificial intelligence which is able to recognize the potential crime behavior,0
sp_17-01,The I recently have watched TV series called Person of Interest,0
sp_16-12,You have your extracurricullar activities,0
sp_16-11,Other issues have been regarding academics,0
sp_16-11,And yeah I guess I guess that's like the issue that's been in my mind the most,0
sp_16-11,And all my all my other friends have like all the friends I know have gotten jobs at like banks and you know companies that pay well,0
sp_16-10,And well I'm trying to this summer I plan on learning Cantonese,0
sp_16-10,And I feel like yeah definitely language is an issue in terms of what happens outside class but I feel like inside class I'm doing a pretty okay job at interacting with other people with people both locals and other internationals,0
sp_16-10,I don't I have opportunities to interact with the locals here and they seem pretty nice,0
sp_16-10,I feel like I get along with people here pretty well,0
sp_16-09,And I chose UST because of the rankings because of its rankings and like the sheer amount of possibilities this place has,0
sp_16-09,And I thought that this is what I like to do my whole life so which is why I chose computer science,0
sp_16-09,I started programming when I was like twelve,0
sp_16-09,And you know ever since I was young,0
sp_16-09,I believe I'm doing an okay job at adapting to life here at UST,0
sp_16-08,I believe I'm prepared but let's see what happens,0
sp_16-08,Work's going okay,0
sp_16-07,After talking to a couple of seniors here I believe that would be a good option,0
sp_16-05,That's like my goto dish,0
sp_16-05,And my favorite and my favorite choice would be the chicken curry in ABC,0
sp_16-04,With friends from back home and friends over here,0
sp_16-04,And I sometimes I play Overwatch which is a first person shooter,0
sp_16-04,For leisure I have been playing a bit of I haven't really had much time for leisure but when I do I usually like watch that TV show mentioned recently mentioned previously,0
sp_16-03,And the people are more civilized I would say,0
sp_16-03,The infrastructure is miles ahead of what I'm used to,0
sp_16-03,I like I like Delhi way more than I like my current hometown which is Gurugram,0
sp_16-03,Well I was born I was born and raised in Delhi and right now I live in this city called Gurugram which is like this smaller city right next to Delhi,0
sp_16-02,And that's about it,0
sp_16-02,We just spend time together,0
sp_16-02,Just to visit my I have an aunt who lives there so we went to like visit her,0
sp_16-01,And I basically used to watch that to blow off steam and yeah that's why,0
sp_16-01,And so it's pretty old and the thing I like about it is that they it's just a classic that's what I like about that's what I like about the show,0
sp_16-01,Like they are like genre is crime and drama and this this show has been going on since 97 and that's the year I was born,0
sp_16-01,I've just been catching up on some old Indian Indian TV shows,0
sp_16-01,I haven't seen any new television series lately,0
sp_16-01,I saw this show,0
sp_15-12,So yeah no not that much pressure from parents,0
sp_15-12,So yeah that so that is that,0
sp_15-12,So even like even like minute scale it is there,0
sp_15-12,So there are people who got into like Duke university and all and I am just like okay,0
sp_15-12,I guess like some of my friends are overachievers so there is that competitive pressure that's there,0
sp_15-11,So yeah it is majorly like time management for me,0
sp_15-11,I feel like whatever direction I take it should be okay it won't be that bad,0
sp_15-11,Parents are also they have like kind of adjusted but again like time and that is there,0
sp_15-11,And given the fact that like a lot of my friends are in UST it's okay,0
sp_15-10,So there are things that I also do like so yeah that is what it is,0
sp_15-10,So I did start learning Cantonese also and it helps but you still don't there are certain values of Hong Kong that I probably don't agree with like the capitalistic regime and everything,0
sp_15-10,It's more because of the Indian community that is here,0
sp_15-10,So I do feel integrated into the society but that is not because of the locals,0
sp_15-09,Also like I just thought it's a very it's more international than other two so yeah I think yeah more or less,0
sp_15-09,Yeah I gave up a lot of things for this place,0
sp_15-09,And computer science department is really good,0
sp_15-09,UST in particular because the engineering department is really good,0
sp_15-09,I had to choose between these three,0
sp_15-09,And UST in particular so like I had Hong Kong university Hong Kong U CUHK and HKUST,0
sp_15-09,So when so when like I had to choose a college it was an easy transition for me because like the entire family got moving together that's why,0
sp_15-09,Why I came to UST is because my father worked here in Hong Kong and my mother was with me in India,0
sp_15-09,So now the question is like how to adapt to the next phase,0
sp_15-09,So like my college life is almost over so I guess by now I am adapted to it,0
sp_15-08,But yeah so it will be okay I guess,0
sp_15-07,It's hard to figure out,0
sp_15-07,I should I think it should have been closed by now but then it's not,0
sp_15-07,So it is open ended right now,0
sp_15-07,And I was also looking to like seeing whether I am interested in research or not,0
sp_15-07,So I also am looking at certain startups,0
sp_15-07,So that is that is as a technology analyst in Deutsche Bank,0
sp_15-07,So I did an internship last summer and they called me back,0
sp_15-07,I found a job,0
sp_15-06,And most of the materials that we did we briefly touched on them,0
sp_15-06,Also the material that is being taught is very new to me because I did not do any artificial intelligence courses before this,0
sp_15-06,I find building interactive systems pretty pretty time consuming because it has a lot of components to it that need to be fulfilled,0
sp_15-06,And one is graphics yeah,0
sp_15-06,One is a social entrepreneurship course where we are helping a social enterprise,0
sp_15-06,One is like Java and lie detection building interactive systems,0
sp_15-06,So I am taking four courses right now,0
sp_15-05,So yeah I would recommend like go to India eat food,0
sp_15-05,Yeah that is something I would recommend everyone to try because like the ones that you find in restaurants here is not the actual thing because they don't do it that well,0
sp_15-05,So yeah Indian food like curries,0
sp_15-05,I can make some like Indian food which doesn't taste that good but the food that does taste really good I think you need like experts for that,0
sp_15-05,And I like Indian food,0
sp_15-05,I like a lot of cheesy stuff like stuff that has a lot of cheese,0
sp_15-04,So that always just happens,0
sp_15-04,I would prefer to like learn Cantonese or something that would actually help me in life but yeah,0
sp_15-04,I would like to do a lot of productive things in my free time but I end up just watching TV shows or comedy videos Stephen Colbert or stuff like that,0
sp_15-03,I prefer Hong Kong for its flexibility and the commute it is easier,0
sp_15-03,And I enjoy it,0
sp_15-03,Whether I prefer Hong Kong or Jaipur I prefer Jaipur in terms of food because it is very suited to my palette,0
sp_15-03,So everyone knows about it whenever I talk about it,0
sp_15-03,So a lot of tourists who go to India go to Jaipur,0
sp_15-03,It's special in the sense that it's a very touristy place,0
sp_15-03,But it is pretty developed for a desert area,0
sp_15-03,Whenever like I tell anyone that it's a desert area people ask me questions like do you go to school on a camel are there trains in the city so yeah,0
sp_15-03,It's a desert area,0
sp_15-03,So I'm from Jaipur which is the northwestern part of Rajasthan,0
sp_15-02,So yeah that was fun,0
sp_15-02,Nice people pay like happy vibe it seems like people are always chilling,0
sp_15-02,It's really green and really beautiful,0
sp_15-02,And I really liked that place because because it is considered Europe's green capital and it really is,0
sp_15-02,So I went to Slovenia for three days when I was on exchange,0
sp_15-01,Something that I watched recently what did I watch I really have just been working sadly,0
sp_15-01,I wanted to watch a lot of stuff but I haven't been getting the time so yeah I have a big list of things to watch once the assignments and list of things get over,0
sp_14-12,Yeah otherwise people are quite supportive I guess,0
sp_14-12,My mum kind of wants me to graduate in three years because yeah family standards I guess,0
sp_14-12,Let's see,0
sp_14-11,But hopefully it does happen,0
sp_14-11,I could use more hookups right now that would be nice,0
sp_14-09,Well I still find it interesting like better than other majors I guess,0
sp_14-09,And also it's a good school I guess,0
sp_14-09,So that was the main motivation,0
sp_14-09,I well I am in UST because I save around two million Hong Kong dollars by going here,0
sp_14-09,Let's see,0
sp_14-08,I submitted it like a few seconds before it was due so thank God for that,0
sp_14-07,I mean I already have citizenship which makes it a bit easier,0
sp_14-06,They are more chill,0
sp_14-05,That's about it,0
sp_14-05,And if I had a proper grill I could make steaks yeah,0
sp_14-05,Does that count I can also make a decent pasta,0
sp_14-05,I know how to make scrambled eggs,0
sp_14-05,Some food that I know how to make,0
sp_14-04,I like to watch TV I guess binge watch TV,0
sp_14-03,I would say for as like a young person I would still prefer Hong Kong for now because there is still a lot of people around here like a lot of young people and a lot of fun stuff to do,0
sp_14-02,It's a good change,0
sp_14-02,Like it was much better compared to campus,0
sp_14-02,My latest holiday was well I just went back to the States for the summer and it was great cause I had good food,0
sp_14-01,And TV shows I finished binge watching Better Call Saul and BoJack Horseman and half of Suits,0
sp_14-01,I watched the first John Wick,0
sp_14-01,Let's see good movies,0
sp_03-12,There is no pressure as in my parents aren't tiger parents where always telling me you must study,0
sp_03-11,That's about them,0
sp_03-11,Yeah,0
sp_03-11,Jobs I am concerned but I am confident with my skills that will land somewhere,0
sp_03-10b,But if I would to say overall how the integration is I think sometimes I feel Hong Kong should open up more to international people not be so reticent,0
sp_03-10b,So like in my Hall for example I have some friends to whom I talk and they are local,0
sp_03-10b,If you talk to them they are very open and it's nice,0
sp_03-10a,So if I say in comparison what I find is that in Hong Kong people are more aphatetic to how you are doing there's less concern on your personal details that is fresh breath or fresh air,0
sp_03-10a,People are more mature right now and they accept differences more easily,0
sp_03-10a,I prefer this to secondary school because everybody knows how secondary school is,0
sp_03-10a,Secondary school was in India,0
sp_03-09,So it's a mixture of English and math and that appeals to me,0
sp_03-09,I like English,0
sp_03-09,Plus computer I like math and computer scientist most like math is also like English in the way that everything is the language at the end of the day,0
sp_03-09,One was employability right after a college,0
sp_03-09,And I chose computer science for a lot of reasons again,0
sp_03-09,I wanted that one year so I came to HKUST it has very good ranking in that time I think it still does,0
sp_03-09,And most of them choose to do it because doing something lower in that university implies you to not get higher one,0
sp_03-09,So only people who are at the top get computer science,0
sp_03-09,If you want to do computer science you must be the first batch of the rank,0
sp_03-09,So tt does not matter whether you want to study it or now,0
sp_03-09,Second I want to do computer science and the way major selection in India is how you perform in the entrance exam,0
sp_03-09,One I want to get out from India,0
sp_03-09,And I came to HKUST because of multitude of reasons,0
sp_03-09,I would adapt to university life after 4 years of studying here,0
sp_03-08,For president cup is on 10 May and 12 May,0
sp_03-07,And let's see what happens,0
sp_03-06,What else,0
sp_03-06,I know I can pass it,0
sp_03-06,And the course that ELEC is probably the simplest course that ever done,0
sp_03-06,It's coding it's not final exam,0
sp_03-06,I am not scared about the Computer because it's a group project,0
sp_03-05,But if you are asking Indian I prefer Northern over Southern Indian cuisine,0
sp_03-05,Like the Yunan noodles and all of that,0
sp_03-05,I mean if you are asking Chinese I like Sizhuanese because of the spice,0
sp_03-05,There is no particular food I like,0
sp_03-05,The one that make an experimental and probably I am the one who ends up eating them,0
sp_03-04,And you are trying to better any other's work and sometimes you are not satisfied with what you see like song lyrics see and write your own,0
sp_03-04,It all stands from well doing it since childhood and also stands from an escape from reality,0
sp_03-04,So I debate I sing,0
sp_03-04,So I would say writing is one of the best mediums also performances performing arts,0
sp_03-04,Even the innovative job you are looking especially in Fintech don't really let you do anything creative you can channel your creativity in writing,0
sp_03-04,To be very honest no subject allows you to step out in its rigid boundaries sort of say,0
sp_03-04,Because if I am looking for something creative in real life,0
sp_03-04,I do that because it is like an escape from real world and it is also applying creativity,0
sp_03-04,I think and that is basically literature activity,0
sp_03-04,Sometimes I rewrite song lyrics,0
sp_03-04,I have a blog,0
sp_03-04,I write poetry,0
sp_03-03,But I recommend both places for different experiences,0
sp_03-03,So I think as far own history is concerned the amount of tourists can do in Hong Kong is less than in Delhi,0
sp_03-03,It does not have a lot of places to visit and do stuffs that way as much as developing nations would have,0
sp_03-03,Visit some museums look at the big Buddha,0
sp_03-03,And also Hong Kong does not have a lot of things to do like you can it's all about you can go cycling or you can I don't know,0
sp_03-03,It's super organized sometimes it lacks a human feel that I feel Delhi does not,0
sp_03-03,It's probably it's a country means developed country and all that but otherwise I feel like the roads are clean God,0
sp_03-03,I see one thing about Hong Kong which I honestly feel it is very clinical,0
sp_03-03,Whereas Delhi is a huge hot pot and not exactly very safe but it is exist I am glad about that,0
sp_03-03,Hong Kong's metro system manages internationally known for its clarity,0
sp_03-03,While both Delhi and Hong Kong have a metro system,0
sp_03-03,So Hong Kong is obviously more organized saved for,0
sp_03-03,It's like comparing apples and oranges to be honest,0
sp_03-03,Do I prefer it to Hong Kong,0
sp_03-03,And what else,0
sp_03-03,That is actually from Delhi government sort to say,0
sp_03-03,And to take a local guide who can help them identify places are shady and not and not to travel after 9 o'clock at night,0
sp_03-03,But if my friends are female I would also recommend them going in group or they try not to stay alone,0
sp_03-03,Initally I would recommend to my friends,0
sp_03-03,It's a good place to go to,0
sp_03-03,And you would also find a various new kind of places like Kingdom of Dreams where there is a light show or you will find Akshardham temple which though originated from other state because Delhi created for you,0
sp_03-03,And because it's a melting pot of a lot different cultures you will find different cuisines that you would not find elsewhere especially if you are tourist and find it difficult to adjust to other cities,0
sp_03-03,But it has its own shared of Mogul Arab monuments,0
sp_03-03,It does not have as many as monuments or forts or that than other places,0
sp_03-03,If I recommend one thing in Delhi is taking a tour and visiting all the monument,0
sp_03-03,So naturally it is a metropolitant and it is a melting pot of a lot of cultures all around,0
sp_03-03,And the  what specialist that is the capital,0
sp_03-03,And from South Delhi that supposed to be the New Delhi area,0
sp_03-03,Delhi in India,0
sp_03-02,It was nice to debate with them,0
sp_03-02,And it was a good experience that would be from all works of lives,0
sp_03-02,And we went to Sun Yat Sen University,0
sp_03-02,That was nice and the place that we went to was more like India than I would have imagine China to be because you know China looks similar to Hong Kong in my mind space,0
sp_03-02,And it was nice the food was different,0
sp_03-02,Okay the last time I went on holiday was  2014 January to Genei in India,0
sp_03-01,And religion being so rigid and concept of Heaven and Hell is so prominent in people's mind,0
sp_03-01,But  generally it's more theological debate about people can believe,0
sp_03-01,I mean it is entertaining and it is very horrifying which is kind of nice,0
sp_03-01,So it is more about considering of the Bible is actually true and I am only watching it to make my opinion on whether I am agree or not,0
sp_03-01,Currently the one that was going on is supernatural stuff,0
sp_03-01,I don't stick to one I was multiple,0
sp_02-12,Like  because I am in HKUST my friends were my classmates there most of them are very  capable and  very good at study,0
sp_02-11,I do have a several directions,0
sp_02-10,And actually for Mainland students most of us are still spend most of time with each other and,0
sp_02-10,But we still hangout from time to time together,0
sp_02-10,And I also have other friends that we might not meet everyday,0
sp_02-10,I usually to most closest friends here,0
sp_02-10,I do have many closed friends here,0
sp_02-10,Yeah,0
sp_02-09,So I chose to come to Hong Kong instead of a same level university in Mainland China,0
sp_02-09,I feel that  it's  it's a better place for me  to pursue education in oversea environment in the future,0
sp_02-09,And I chose to come to Hong Kong because  I actually like the  international or the global what is it  academic environment here,0
sp_02-08, It is not a big deal,0
sp_02-07,Yes I do have an offer now,0
sp_02-05,I do make food sometimes myself but basically chinese food because that is what my parents taught me,0
sp_02-05,And that's why I came to Hong Kong food from all over the world like Japanese food sushi and  korean barbeque chinese hotpot,0
sp_02-05,I like different kind of food,0
sp_02-04,I think I am pretty good at it and I feel relaxed when I played guitar and sang songs,0
sp_02-04,I usually play guitar for my leisure time and because I think  I have learned and practiced it for about 10 years,0
sp_02-03,And  actually I do prefer Hong Kong than my hometown because  obvious it is more fun here and much more convenience here than my hometown,0
sp_02-03,But although actually it's kind of similar to  what we have in Hong Kong here,0
sp_02-03,Yeah I will recommend the local food there there are very good,0
sp_02-03,So my hometown is Foshan in Guangdong province  province,0
sp_02-02,It's a great university and people lived here classmates are very nice and especially like the environment in the United States,0
sp_02-02,I am so I am in last year I have been to the US for my exchange and  and I went to Purdue University,0
sp_02-01,Okay sure I just watched the Big Bang Theory recently,0
sp_01-12,And  and you know we have to play with those friends and we have to add this under more or less with the same standard with them,0
sp_01-12,Yeah,0
sp_01-12,So and I my friends well  you know I play with Chinese students they all have extremely high GPA they so good about research and math actually gives me some pressure,0
sp_01-12,Doesn't like doesn't my parents not give me pressure but you now it's more like from myself,0
sp_01-12,But you know you come to Hong Kong and you will I will go to United States I spend a lot of money you right,0
sp_01-12,They are not giving me pressure,0
sp_01-12,From my parents my parents actually a very nice very nice yeah,0
sp_01-11,Yeah,0
sp_01-10,I really enjoyed my life here better,0
sp_01-10,That's it,0
sp_01-10,But here I just play with my best friends,0
sp_01-10,You know sometimes it become very annoying,0
sp_01-10,But you have no choice you have just have to be there and have to get along,0
sp_01-10,Because in China in secondary school we are in a class big class,0
sp_01-10,And I mean for for the person I made I really like here better than my secondary school,0
sp_01-10,But I am the kind of person that I can get along with some very closed friends and I don't care about the rest,0
sp_01-10,Okay I think I think I can get along with my friends here really well,0
sp_01-09b,Yeah,0
sp_01-09b,So I come here,0
sp_01-09b,I really enjoyed making those robots and all the stuffs really attract me,0
sp_01-09a,So and the next question is about about what,0
sp_01-09a,Actually I think I can adapt well in here I am kind of person wherever I am I just get very get adapted in my environment very quickly,0
sp_01-09a,okay,0
sp_01-09a,I adapt,0
sp_01-09a,So why I choose why I choose adapt I adapt,0
sp_01-09a,Yeah,0
sp_01-09a,So I can see how they live and how the course are in China university in university I mean in China,0
sp_01-09a,I mean I grew up in an university in China in top university in China,0
sp_01-09a,Actually college life in Hong Kong is very different from those in China,0
sp_01-09a,So my college life yeah,0
sp_01-08,So yeah,0
sp_01-08,So so it is actually not big problem I mean even if I don't do this homework I get pass,0
sp_01-08,I did pretty well in previous like mid terms or homeworks and almost very high marks,0
sp_01-08,And but actually is not that hard for me because I said I already got an offer and for all courses,0
sp_01-08,Yeah,0
sp_01-08,Actually it is a very good question,0
sp_01-07b,I will go there in the August,0
sp_01-07b,Yeah I already got an offer,0
sp_01-07a,yeah  so anything else,0
sp_01-07a,I am continuing to graduate school to pursue master degree at the Purdue University in United States,0
sp_01-06,Well this semester I think I am not taking a lot of courses because it is my final semester,0
sp_01-05,And yeah that's all I think,0
sp_01-05,That's my favorite food,0
sp_01-05,Yeah,0
sp_01-05,And in the end you put some spice or like sauce like chillies like cumin,0
sp_01-05,So so the way I do is like just first put the meat in the like some sauce sauce it and then just put them on the fire and make it,0
sp_01-05,So not the way in Hong Kong the way in Hong Kong is like a lot of sugar or honey on the meat,0
sp_01-05,My favorite food is barbeques is chinese ways of making barbeques I mean there is a lot of ways to make barbeque,0
sp_01-04,Sometimes yeah it is like that don't find a lot of good reason,0
sp_01-04,But I just like them,0
sp_01-04,It make me well I can't find a very good reason,0
sp_01-04,I just feel I like them,0
sp_01-04,Whatever you like,0
sp_01-04,I think well I think for leisure you just do something you like,0
sp_01-04,And others like I also like reading books I like reading novels fantasy novels just I like as it before I like watching fantasy TV series,0
sp_01-04,Well I like to like to playing some computer games probably some esport games like Dota and starcraft,0
sp_01-03,Yeah,0
sp_01-03,It is fantastic,0
sp_01-03,yeah the food is there,0
sp_01-03,One is Chengdu in Sichuan and the other one is just Xian my hometown,0
sp_01-03,And the food there also very good especially well we said that in China there is 2 capitals of foods,0
sp_01-03,You know like ancient capital has all the cultures of China the traditional cultures,0
sp_01-03,And so why I recommend my hometown probably because for its cultures,0
sp_01-03,Because living in hometown I can live with all my relatives all the people I know,0
sp_01-03,And actually I prefer my hometown more to Hong Kong,0
sp_01-03,It is the capital of China for thousand of years,0
sp_01-03,It is in China in Mainland China,0
sp_01-03,Have you heard this city,0
sp_01-03,My hometown is Xian,0
sp_01-02,So interesting,0
sp_01-02,Because like you You just play with all people in the cities everyone just playing with you,0
sp_01-02,It is very interesting very lifting because we stress for days,0
sp_01-02,And you get wet all the times,0
sp_01-02,We have water gun to shoot to anyone in the street,0
sp_01-02,And especially especially very interesting because everyone just play with water,0
sp_01-02,I went to Thailand in the spring holiday and it was there water festival,0
sp_01-01,Yeah,0
sp_01-01,That's make me feel relief more,0
sp_01-01,You want to watch something that is far from real lives,0
sp_01-01,And I mean I like those stuffs that is far from real lives,0
s01312_16k.wav,My parents just give me the regular pressure you know get good grades and get a good job afterwards but nothing that really stands out or nothing that's actually detrimen detrimental,0
s01311_16k.wav,I'm not really that anxious about anything in particular um nothing really stands out just like regular problems so it's nothing major,0
s01310_16k.wav,I'd say overall university so far has been better but at the end of high school I had really good friends as well so I think as far as friends go I've been pretty lucky and enjoying myself,0
s01309_16k.wav,um University life is pretty awesome um I came to u this university because of the scholarship and like it's cheaper than US universities and I chose my major because um I didn't know what else to do,0
s01305_16k.wav,um I'm not picky as long as it's vegeterian food uh pizza pasta indian food anything does,0
s01304_16k.wav,I surf the internet a lot um I stream a lot of TV shows and movies that's probably my main stress release and um sometimes I play sports,0
s01303_16k.wav,So there's no reason why anyone would would wana go there so I don't really recommend it um I prefer both they're very different but I prefer to live in Hong Kong,0
s01303_16k.wav,um My home town would be in India a place called Roorkee it's pretty darn small,0
s01302_16k.wav,uh Where do I plan to go um Europe I'm going to exchange for Europe again and this time hopefully I'll actually remember things because I went last time when I was really really young,0
s01302_16k.wav,I've been to ho um Europe and places in Asia like India and Thailand,0
s01301_16k.wav,um I have I saw greys anatomy just yesterday and house and big bang theory um I don't like one TV show in particular or a movie type in particular anything really does,0
s01210_16k.wav,So I love to get along with other people,0
s01210_16k.wav,ok I am a very open and positive person,0
s01209_16k.wav,So yes I have to choose it,0
s01209_16k.wav,And okay I choose this university like my major is business because of my father's work,0
s01209_16k.wav,I am adapting to this college life very well because the the campus is huge people very smart and you you find lot of things to do for all week long,0
s01205_16k.wav,With a few ingredients you can do something yea,0
s01205_16k.wav,I am you know not worried to try French food when I when I am abroad but yes I prefer mine because it is very simple like pasta pizza,0
s01205_16k.wav,But I also like french food,0
s01205_16k.wav,I obviously I love Italian food laughs because okay it is well known in all world to be like a very simple but very good food,0
s01204_16k.wav,So yes those are things I prefer to do in my leisure my free time,0
s01204_16k.wav,And I would dance since I was six so for ten year and then I I had to stop when I went to the university,0
s01204_16k.wav,um in my free time I used to ok play some sport like I love to swim and I rode the horse before but now I have I don't have time to do it because it takes me so much time,0
s01203_16k.wav,um I prefer yea I obviously prefer my place to Hong Kong because okay it's my heart there's my house there's all my friends and everything but I also like Hong Kong,0
s01203_16k.wav,uc and uc small Rowan uc and Romeo and Juliet uc but uc it is like a touristic place but it is quite good,0
s01203_16k.wav,uc and uc,0
s01203_16k.wav,So I can recommend you to see it because it's you can see many places like amphitheatre uc,0
